# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Mar 01 09:06:43 CET 2021 [seed=1614585993771]
# TreeTime_270221.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate1	coordinates.traitLikelihood1
5000000	-354161.6829061647	-53739.041357765804	-300422.6415483989	5.156045773154832E-11	-1.507953274407185E-11	-1.507953274407185E-11	7.999311731374924E-11	0.23480275690853925	2.052637452167002E10	3.8694346102624435E9	3.8694346102624426E9	1.3230504091438726E10	477614.96655139007	-300422.6415483989
5010000	-354065.2675767737	-53598.1326230322	-300467.1349537415	5.256696780576439E-11	-1.5947836267390138E-11	-1.5947836267390138E-11	8.26380382207907E-11	0.24196653511882452	2.0206393244489693E10	3.899514774983443E9	3.899514774983443E9	1.2853509667252377E10	480108.30600250344	-300467.1349537415
5020000	-353929.23055841704	-53467.6264557553	-300461.6041026617	5.397757665434401E-11	-1.5213924399070616E-11	-1.5213924399070616E-11	8.205166701928914E-11	0.2286077019384201	1.954780892726213E10	3.6245319320194883E9	3.624531932019488E9	1.2859499302405558E10	477638.6502970784	-300461.6041026617
5030000	-353813.8090694162	-53348.33272679215	-300465.47634262405	5.324034738301089E-11	-1.564349238911798E-11	-1.564349238911798E-11	8.161516797300883E-11	0.23731644587043257	1.9903706197696064E10	3.8150197340998006E9	3.815019734099801E9	1.2983863888207335E10	478533.5434545254	-300465.47634262405
5040000	-353698.1699283038	-53225.581981084804	-300472.58794721897	5.41609941150425E-11	-1.5917757301253336E-11	-1.5917757301253336E-11	8.225028183326597E-11	0.2384898320611203	1.9576958531869896E10	3.7886955237273264E9	3.788695523727327E9	1.2891232859048965E10	478669.36789248034	-300472.58794721897
5050000	-353563.5646870145	-53060.72337906529	-300502.8413079492	5.409282990977129E-11	-1.636277465396349E-11	-1.636277465396349E-11	8.447278651549185E-11	0.24206315408742948	1.9637382469430145E10	3.803853020547036E9	3.803853020547036E9	1.2574956191331514E10	476362.5531903376	-300502.8413079492
5060000	-353481.43012165907	-52966.88296402101	-300514.54715763807	5.4469893322880165E-11	-1.6347869100088377E-11	-1.6347869100088377E-11	8.244414493409196E-11	0.24395121203358713	1.9520471622020035E10	3.8707189589252806E9	3.8707189589252806E9	1.2896949901218014E10	478650.4059128512	-300514.54715763807
5070000	-353324.47596160625	-52802.69050394487	-300521.7854576614	5.515675611289083E-11	-1.640365569492E-11	-1.640365569492E-11	8.41688443786927E-11	0.24074961684815382	1.924562919609517E10	3.750778299205971E9	3.7507782992059717E9	1.2611869435109856E10	479107.6945277269	-300521.7854576614
5080000	-353166.8885685707	-52617.0089488981	-300549.8796196726	5.475414567781045E-11	-1.6262340442755093E-11	-1.6262340442755093E-11	8.569034138449917E-11	0.23741524820264176	1.9354386629339123E10	3.673081695575505E9	3.6730816955755043E9	1.2367005287706789E10	479075.6990063755	-300549.8796196726
5090000	-353067.1810051227	-52515.658424944384	-300551.52258017834	5.505679817453676E-11	-1.6830792912413836E-11	-1.6830792912413836E-11	8.561357170602166E-11	0.24514768297924233	1.9324407693350986E10	3.798990014791906E9	3.798990014791906E9	1.2427235460618656E10	476105.07008554664	-300551.52258017834
5100000	-352969.0508541578	-52419.48326535093	-300549.56758880685	5.561209633872949E-11	-1.596160284493387E-11	-1.596160284493387E-11	8.46399962093388E-11	0.23265053185420834	1.9010676415395584E10	3.5850765636331058E9	3.5850765636331053E9	1.249082721675196E10	479500.6249629137	-300549.56758880685
5110000	-352873.60656803515	-52251.0582786015	-300622.54828943365	5.602743077750378E-11	-1.724295420867459E-11	-1.724295420867459E-11	8.517968028719302E-11	0.24959927422433428	1.903422867629186E10	3.853105956211107E9	3.8531059562111073E9	1.2519874763188812E10	480206.08965985716	-300622.54828943365
5120000	-352731.0824779493	-52088.30665170249	-300642.7758262468	5.628184382572059E-11	-1.571251015945572E-11	-1.571251015945572E-11	8.67963922721528E-11	0.22480738620048357	1.8713467209937515E10	3.387647066399109E9	3.387647066399109E9	1.2134472544031734E10	479243.67999600555	-300642.7758262468
5130000	-352628.70976542763	-52008.66460730026	-300620.0451581274	5.6905322046681435E-11	-1.665150531389244E-11	-1.665150531389244E-11	8.772402848358038E-11	0.23567731076139373	1.860652582982514E10	3.5318335133959513E9	3.5318335133959517E9	1.2069787067682117E10	478529.2420255482	-300620.0451581274
5140000	-352515.2022842497	-51878.890949911896	-300636.3113343378	5.735080940265212E-11	-1.634121474889764E-11	-1.634121474889764E-11	8.602004480091856E-11	0.2326562529900902	1.843437877801119E10	3.501976115813245E9	3.501976115813245E9	1.2290467253310768E10	477210.55257233797	-300636.3113343378
5150000	-352390.51974366006	-51792.337913659336	-300598.1818300007	5.7222042939658254E-11	-1.603064772699456E-11	-1.603064772699456E-11	8.865375763360012E-11	0.22507166157594385	1.840829664624549E10	3.3286453577026267E9	3.3286453577026267E9	1.1881733716137474E10	479390.60398423567	-300598.1818300007
5160000	-352308.12435966445	-51742.39991875798	-300565.7244409065	5.7095042620777824E-11	-1.6909178656155938E-11	-1.6909178656155938E-11	8.812814119227979E-11	0.23837790959160804	1.8569870285395714E10	3.563007797841818E9	3.563007797841818E9	1.2030748873889376E10	476506.65453668404	-300565.7244409065
5170000	-352258.02856218134	-51684.763503079004	-300573.2650591023	5.7818082425917764E-11	-1.6669994773421988E-11	-1.6669994773421988E-11	8.810679290380383E-11	0.23356024660020258	1.8293547335855137E10	3.4611785133185477E9	3.4611785133185477E9	1.2004725094031164E10	478289.18467197684	-300573.2650591023
5180000	-352150.9121299879	-51567.620430816365	-300583.29169917153	5.776917143152209E-11	-1.637508108006512E-11	-1.637508108006512E-11	9.004089014880278E-11	0.2270468598650175	1.8251121117674957E10	3.3191985064797792E9	3.3191985064797797E9	1.1709703701529394E10	478884.435049572	-300583.29169917153
5190000	-352024.91114081384	-51478.263546981194	-300546.64759383263	5.694929043134639E-11	-1.6157951112728783E-11	-1.6157951112728783E-11	8.889862880474624E-11	0.22708821676774565	1.8514243388083286E10	3.3650939679942546E9	3.3650939679942546E9	1.1860396926260548E10	478595.39404252346	-300546.64759383263
5200000	-351902.3391463174	-51347.85387738667	-300554.48526893073	5.83641795882759E-11	-1.722571805934761E-11	-1.722571805934761E-11	8.978851884778317E-11	0.23795439924671682	1.8162181320937595E10	3.4843721534999437E9	3.484372153499944E9	1.1805750066186811E10	479103.99766848836	-300554.48526893073
5210000	-351814.1965010275	-51278.376377228655	-300535.82012379885	5.881179091302968E-11	-1.67064609413595E-11	-1.67064609413595E-11	9.04663046875928E-11	0.22903867993253116	1.7944751755520992E10	3.3138669180893335E9	3.3138669180893335E9	1.1665812944127726E10	478782.8798721297	-300535.82012379885
5220000	-351734.6236885971	-51194.166377160414	-300540.4573114367	5.929074323985448E-11	-1.656193851671695E-11	-1.656193851671695E-11	9.177309948141168E-11	0.22452257844542586	1.776139818335032E10	3.205331260966704E9	3.205331260966704E9	1.147489302661223E10	478558.4024337563	-300540.4573114367
5230000	-351664.3432577902	-51152.840182401815	-300511.5030753884	5.914346689998168E-11	-1.6882175361650898E-11	-1.6882175361650898E-11	9.070882422980382E-11	0.23048902405730656	1.7856677636103626E10	3.3233763725726027E9	3.3233763725726027E9	1.1642812390986076E10	478155.0642397285	-300511.5030753884
5240000	-351560.03051616467	-51090.65540181574	-300469.37511434895	5.92973102556722E-11	-1.76044039767614E-11	-1.76044039767614E-11	9.24941499642982E-11	0.23770958627892216	1.7874166247993607E10	3.401988596023967E9	3.401988596023967E9	1.1458994779430353E10	481630.70629225986	-300469.37511434895
5250000	-351446.09456290375	-50971.484481756255	-300474.61008114746	5.987898733261529E-11	-1.7919639136807482E-11	-1.7919639136807482E-11	9.118842485915523E-11	0.24250582741421456	1.774384857536378E10	3.4868829444064174E9	3.4868829444064164E9	1.1651519211096224E10	477185.1580312816	-300474.61008114746
5260000	-351329.1017742842	-50861.67679296078	-300467.4249813234	6.126118609959896E-11	-1.8779744815080165E-11	-1.8779744815080165E-11	9.349165088846905E-11	0.24814788143903727	1.7394667323475964E10	3.4940811331676044E9	3.494081133167604E9	1.139800123238067E10	477442.4139748021	-300467.4249813234
5270000	-351222.5598051426	-50775.59421071793	-300446.96559442463	6.123675824729334E-11	-1.7959315031087203E-11	-1.7959315031087203E-11	9.331736365655461E-11	0.23757593231130947	1.7306902850281E10	3.330785486445592E9	3.3307854864455914E9	1.1357142811627295E10	479730.3254223596	-300446.96559442463
5280000	-351133.01610204676	-50693.371443177806	-300439.64465886896	6.088412219984657E-11	-1.7833844331757423E-11	-1.7833844331757423E-11	9.440815981876921E-11	0.23522754754493413	1.738668341984448E10	3.28437082292763E9	3.2843708229276295E9	1.1212727374582333E10	477854.606251622	-300439.64465886896
5290000	-351007.7900745804	-50539.96206868863	-300467.82800589176	6.054627347878428E-11	-1.7639359402529258E-11	-1.7639359402529258E-11	9.503670767700354E-11	0.2325377192679402	1.7460445602586884E10	3.2407591007791996E9	3.2407591007791996E9	1.1123753551191977E10	477195.72773585346	-300467.82800589176
5300000	-350836.0665446407	-50362.991274389904	-300473.0752702508	6.247905461412035E-11	-1.8042848975136405E-11	-1.8042848975136405E-11	9.307039564361685E-11	0.23660946259058308	1.6954547864664154E10	3.2868491043621907E9	3.2868491043621907E9	1.1381751572759333E10	477001.02499598474	-300473.0752702508
5310000	-350742.34220017254	-50231.832279631475	-300510.5099205411	6.250154363268692E-11	-1.8312869875029545E-11	-1.8312869875029545E-11	9.440452994496228E-11	0.23840459441404363	1.6963770429573118E10	3.2906823501770325E9	3.290682350177033E9	1.1231048322543205E10	479639.62456046353	-300510.5099205411
5320000	-350623.09816237737	-50139.52727105568	-300483.5708913217	6.166769744281196E-11	-1.861937841342279E-11	-1.861937841342279E-11	9.544074560233795E-11	0.2426997898250442	1.7230900110289257E10	3.361548021576909E9	3.361548021576909E9	1.1133504123029438E10	477852.3730654492	-300483.5708913217
5330000	-350479.5736387181	-50030.484647733385	-300449.0889909847	6.25171109282061E-11	-1.809618901196997E-11	-1.809618901196997E-11	9.597511671282793E-11	0.2336191014967691	1.6919025417824152E10	3.1900964786047263E9	3.1900964786047263E9	1.1020862751416441E10	478812.20426650345	-300449.0889909847
5340000	-350310.77533957904	-49913.5309062361	-300397.24443334294	6.318632389593682E-11	-1.7706767686529898E-11	-1.7706767686529898E-11	9.847932987279744E-11	0.2244683955555596	1.6665940600849113E10	2.9965672885661674E9	2.996567288566167E9	1.0693203560543098E10	475259.5981884199	-300397.24443334294
5350000	-350275.2105125387	-49884.79226603215	-300390.41824650654	6.292120867585083E-11	-1.8481150032315538E-11	-1.8481150032315538E-11	9.76883218077964E-11	0.23572689732176166	1.6827975384267115E10	3.183597916940903E9	3.1835979169409037E9	1.0838926610171816E10	479377.1158417485	-300390.41824650654
5360000	-350199.91371522914	-49843.19143473384	-300356.7222804953	6.314395909871915E-11	-1.9221900142401738E-11	-1.9221900142401738E-11	9.949899747845556E-11	0.24250520251454727	1.6826365611206476E10	3.2506329484192696E9	3.2506329484192696E9	1.06783321325843E10	479032.8126693948	-300356.7222804953
5370000	-350148.5554376913	-49778.569201014696	-300369.9862366766	6.246722141852631E-11	-1.9057247047146672E-11	-1.9057247047146672E-11	9.99237513461659E-11	0.24121244154855395	1.6997360667911428E10	3.2417007671747217E9	3.2417007671747217E9	1.0625881014961658E10	475747.0187302325	-300369.9862366766
5380000	-350053.1838263514	-49681.4767425907	-300371.7070837607	6.37045862657865E-11	-1.8616751547949064E-11	-1.8616751547949064E-11	9.863786239561267E-11	0.23485333252234808	1.6613809689189735E10	3.1356637272617064E9	3.1356637272617064E9	1.0729914931686747E10	479442.34364451404	-300371.7070837607
5390000	-349988.63192542345	-49617.428718765674	-300371.2032066578	6.496007800546957E-11	-1.8023293370127546E-11	-1.8023293370127546E-11	1.0067034246198427E-10	0.22287436048314319	1.619870830725109E10	2.900100117857034E9	2.9001001178570347E9	1.0452625167379787E10	476844.78680252325	-300371.2032066578
5400000	-349988.6397267423	-49614.853714143486	-300373.7860125988	6.471924689781077E-11	-1.8216044019542068E-11	-1.8216044019542068E-11	9.795876233230791E-11	0.22877875640051748	1.6304739580237576E10	3.031968216515747E9	3.031968216515747E9	1.077219067874928E10	477368.0656958	-300373.7860125988
5410000	-349851.77615221526	-49489.79368691781	-300361.98246529745	6.580758855044017E-11	-1.8136097487243725E-11	-1.8136097487243725E-11	1.0125569051328462E-10	0.22217548318468983	1.5984859662105381E10	2.863078328558908E9	2.863078328558908E9	1.0388799506950653E10	478149.42018697795	-300361.98246529745
5420000	-349777.9629094656	-49419.70298747161	-300358.259921994	6.505403078563973E-11	-1.807651878983115E-11	-1.807651878983115E-11	9.98832421740066E-11	0.22424944456455878	1.6185785410642366E10	2.929246665761444E9	2.9292466657614436E9	1.0541814217036945E10	476226.81910118624	-300358.259921994
5430000	-349706.72871255124	-49376.38676195585	-300330.3419505954	6.669084952176308E-11	-1.87409396218566E-11	-1.87409396218566E-11	1.0170821722774843E-10	0.2275517688142778	1.5813374308070175E10	2.913800882594845E9	2.9138008825948443E9	1.0368949482708073E10	478495.0452269181	-300330.3419505954
5440000	-349553.78108238854	-49257.43452593543	-300296.3465564531	6.626869268538123E-11	-1.9011455609933232E-11	-1.9011455609933232E-11	1.0173332132670887E-10	0.23154188075065146	1.5944914981939575E10	2.9797124425910077E9	2.979712442591008E9	1.0386456050514044E10	478703.85291514336	-300296.3465564531
5450000	-349469.87572534	-49198.51913342068	-300271.3565919193	6.519266227733043E-11	-1.8739799755001206E-11	-1.8739799755001206E-11	1.0177502990238921E-10	0.23006204094403812	1.6196401537871487E10	2.982237606438473E9	2.982237606438473E9	1.0374711130806591E10	477554.9564112689	-300271.3565919193
5460000	-349443.31087444763	-49156.92119485468	-300286.389679593	6.596454875979575E-11	-1.822187459657772E-11	-1.822187459657772E-11	1.0116398680450978E-10	0.22306158683143348	1.5953445149488218E10	2.8735688072387857E9	2.8735688072387853E9	1.0402533981620714E10	479158.3352302706	-300286.389679593
5470000	-349423.14461362606	-49144.32469861745	-300278.8199150086	6.594366535762052E-11	-1.8818990119792585E-11	-1.8818990119792585E-11	1.0351325189307971E-10	0.22777801118582344	1.599428763868553E10	2.9078048997672977E9	2.9078048997672977E9	1.018924565106352E10	476597.1936969971	-300278.8199150086
5480000	-349363.45957912755	-49087.35939512607	-300276.1001840015	6.626990243545233E-11	-1.8918761358156377E-11	-1.8918761358156377E-11	1.0324708415024552E-10	0.22871552005992943	1.592273738945455E10	2.917646259155573E9	2.9176462591555724E9	1.0220126427676676E10	477181.35258922895	-300276.1001840015
5490000	-349251.112740635	-48974.083972783505	-300277.0287678515	6.681945090663752E-11	-1.8854553017897622E-11	-1.8854553017897622E-11	1.0355985836248418E-10	0.22665696334767627	1.5776177705548737E10	2.8722787349504433E9	2.8722787349504433E9	1.0179190550845556E10	478008.711669585	-300277.0287678515
5500000	-349158.2905115362	-48872.18889679037	-300286.1016147458	6.788514447218182E-11	-1.8061464995868607E-11	-1.8061464995868607E-11	1.027820952019229E-10	0.21622547867978825	1.5453256551963833E10	2.715535733506338E9	2.715535733506338E9	1.0206510691719475E10	477078.11955639126	-300286.1016147458
5510000	-349009.5155534346	-48762.67097564359	-300246.84457779105	6.87249694946464E-11	-1.8584099879047137E-11	-1.8584099879047137E-11	1.0511699730865712E-10	0.21864914311168293	1.5281312745590683E10	2.701651013804451E9	2.701651013804451E9	9.990846192030437E9	478408.94893292425	-300246.84457779105
5520000	-348927.68325913366	-48687.36179520824	-300240.3214639254	6.805710780914005E-11	-1.9090287314430657E-11	-1.9090287314430657E-11	1.0568407103540974E-10	0.22509764582885827	1.5477785556445902E10	2.7958364053244824E9	2.7958364053244824E9	9.967190986698967E9	475965.7956606012	-300240.3214639254
5530000	-348791.396577272	-48571.362393942065	-300220.0341833299	6.890764866286362E-11	-2.050000529323788E-11	-2.050000529323788E-11	1.0591879248790387E-10	0.23995717883925827	1.5398833408904867E10	2.9803603211232686E9	2.980360321123269E9	1.0018027749702326E10	476981.5752762148	-300220.0341833299
5540000	-348722.02324594697	-48511.26022084875	-300210.76302509825	6.820791795876776E-11	-1.869553098137191E-11	-1.869553098137191E-11	1.0507958592910228E-10	0.22083160628860515	1.5412678357734167E10	2.7421901523037453E9	2.7421901523037453E9	1.0004480809988178E10	477297.9382866431	-300210.76302509825
5550000	-348672.9976921876	-48482.78467969895	-300190.2130124887	6.731124107961904E-11	-1.9423829581810886E-11	-1.9423829581810886E-11	1.0577944222547351E-10	0.23019210463386913	1.568762160923498E10	2.8806513087127414E9	2.880651308712741E9	9.982594518264202E9	477765.54183653527	-300190.2130124887
5560000	-348592.7118941372	-48392.309059434316	-300200.40283470287	6.943057895090151E-11	-1.8904985167314814E-11	-1.8904985167314814E-11	1.0676669538726945E-10	0.2195750787784345	1.5132460287578363E10	2.6794773055770783E9	2.6794773055770783E9	9.840666838166168E9	476161.0531045422	-300200.40283470287
5570000	-348444.53250844096	-48265.200451983685	-300179.3320564573	7.116520574733414E-11	-1.948275935620682E-11	-1.948275935620682E-11	1.0686858871632767E-10	0.2234043239522723	1.4789970625835283E10	2.6962968450288157E9	2.6962968450288153E9	9.848836924182077E9	476609.48105352983	-300179.3320564573
