,date,ltla_code,rates_sgtf,rates_Nsgtf,excess_growthrate,inf_mov,b117_intro_count_daily,LTLA_name,dateltlacode,date_int,inf_mov_log,inf_mov_st
10100,07/12/2020,E09000012,0.077911884,-0.007413296,0.08532518,NA,10.85714286,Hackney,2020-12-07E09000012,64,NA,NA
10101,01/11/2020,E09000012,-0.035836716,-0.093790313,0.057953597,NA,1.285714286,Hackney,2020-11-01E09000012,28,NA,NA
10102,14/10/2020,E09000012,-0.042710194,0.08528104,-0.127991234,NA,0,Hackney,2020-10-14E09000012,10,NA,NA
10103,24/10/2020,E09000012,-0.023044652,-0.098885034,0.075840382,NA,0.142857143,Hackney,2020-10-24E09000012,20,NA,NA
10104,17/12/2020,E09000012,0.178828297,0.07545553,0.103372766,NA,8.714285714,Hackney,2020-12-17E09000012,74,NA,NA
10105,10/10/2020,E09000012,0.045772513,-0.038243267,0.084015781,NA,0,Hackney,2020-10-10E09000012,6,NA,NA
10106,16/12/2020,E09000012,0.175510259,0.073563182,0.101947077,NA,8.714285714,Hackney,2020-12-16E09000012,73,NA,NA
10107,26/11/2020,E09000012,0.131426873,0.026841855,0.104585019,NA,3.857142857,Hackney,2020-11-26E09000012,53,NA,NA
10108,09/01/2021,E09000012,-0.131542091,-0.080873944,-0.050668147,NA,5.285714286,Hackney,2021-01-09E09000012,97,NA,NA
10109,26/10/2020,E09000012,0.012894685,-0.031295817,0.044190502,NA,0.857142857,Hackney,2020-10-26E09000012,22,NA,NA
10110,08/10/2020,E09000012,-0.002671308,0.11300628,-0.115677588,NA,0,Hackney,2020-10-08E09000012,4,NA,NA
10111,07/11/2020,E09000012,0.009556036,-0.080532467,0.090088503,NA,1.285714286,Hackney,2020-11-07E09000012,34,NA,NA
10112,16/11/2020,E09000012,-0.002104061,-0.050401444,0.048297383,NA,2.142857143,Hackney,2020-11-16E09000012,43,NA,NA
10113,03/12/2020,E09000012,0.216734126,0.050931458,0.165802668,NA,5.857142857,Hackney,2020-12-03E09000012,60,NA,NA
10114,04/01/2021,E09000012,0.041623167,-0.001141997,0.042765164,NA,5.285714286,Hackney,2021-01-04E09000012,92,NA,NA
10115,02/11/2020,E09000012,0.010161836,0.004867485,0.005294351,NA,1.285714286,Hackney,2020-11-02E09000012,29,NA,NA
10116,28/10/2020,E09000012,0.008445276,0.064879289,-0.056434013,NA,0.857142857,Hackney,2020-10-28E09000012,24,NA,NA
10117,06/10/2020,E09000012,0.012062463,0.059913282,-0.047850819,NA,0,Hackney,2020-10-06E09000012,2,NA,NA
10118,27/10/2020,E09000012,0.003531588,0.023542626,-0.020011037,NA,0.857142857,Hackney,2020-10-27E09000012,23,NA,NA
10119,20/12/2020,E09000012,-0.03058059,-0.069982204,0.039401614,NA,5.857142857,Hackney,2020-12-20E09000012,77,NA,NA
10120,05/10/2020,E09000012,0.01704596,0.035372765,-0.018326805,NA,0,Hackney,2020-10-05E09000012,1,NA,NA
10121,30/12/2020,E09000012,0.272667086,0.268357224,0.004309862,NA,6.142857143,Hackney,2020-12-30E09000012,87,NA,NA
10122,23/12/2020,E09000012,0.104085394,0.05680422,0.047281174,NA,5.857142857,Hackney,2020-12-23E09000012,80,NA,NA
10123,15/01/2021,E09000012,-0.027407587,0.031630954,-0.059038541,NA,0.571428571,Hackney,2021-01-15E09000012,103,NA,NA
10124,29/11/2020,E09000012,-0.051641353,-0.097145792,0.045504439,NA,5.857142857,Hackney,2020-11-29E09000012,56,NA,NA
10125,06/11/2020,E09000012,0.01911965,0.041263878,-0.022144228,NA,1.285714286,Hackney,2020-11-06E09000012,33,NA,NA
10126,24/12/2020,E09000012,0.079731408,0.014397388,0.06533402,NA,5.857142857,Hackney,2020-12-24E09000012,81,NA,NA
10127,16/10/2020,E09000012,-0.030854657,0.068655618,-0.099510275,NA,0,Hackney,2020-10-16E09000012,12,NA,NA
10128,10/12/2020,E09000012,0.20724738,0.0830328,0.12421458,NA,10.85714286,Hackney,2020-12-10E09000012,67,NA,NA
10129,10/01/2021,E09000012,-0.123677255,-0.082687876,-0.04098938,NA,0.571428571,Hackney,2021-01-10E09000012,98,NA,NA
10130,02/01/2021,E09000012,-0.054800294,-0.069112556,0.014312262,NA,6.142857143,Hackney,2021-01-02E09000012,90,NA,NA
10131,19/12/2020,E09000012,-0.011715936,-0.062501064,0.050785128,NA,8.714285714,Hackney,2020-12-19E09000012,76,NA,NA
10132,05/12/2020,E09000012,0.00611323,-0.087430009,0.093543239,NA,5.857142857,Hackney,2020-12-05E09000012,62,NA,NA
10133,17/11/2020,E09000012,0.026558833,-0.011828252,0.038387085,NA,2.142857143,Hackney,2020-11-17E09000012,44,NA,NA
10134,25/10/2020,E09000012,-0.078868722,-0.11352403,0.034655308,NA,0.857142857,Hackney,2020-10-25E09000012,21,NA,NA
10135,20/10/2020,E09000012,0.039820326,0.086696843,-0.046876518,NA,0.142857143,Hackney,2020-10-20E09000012,16,NA,NA
10136,07/10/2020,E09000012,0.010973869,0.088205196,-0.077231327,NA,0,Hackney,2020-10-07E09000012,3,NA,NA
10137,09/12/2020,E09000012,0.170470996,0.063007941,0.107463055,NA,10.85714286,Hackney,2020-12-09E09000012,66,NA,NA
10138,06/01/2021,E09000012,0.103004011,0.078965589,0.024038422,NA,5.285714286,Hackney,2021-01-06E09000012,94,NA,NA
10139,04/12/2020,E09000012,0.150786471,0.017566132,0.133220339,NA,5.857142857,Hackney,2020-12-04E09000012,61,NA,NA
10140,03/01/2021,E09000012,-0.082122608,-0.104117724,0.021995116,NA,5.285714286,Hackney,2021-01-03E09000012,91,NA,NA
10141,01/01/2021,E09000012,-0.062394894,-0.068967229,0.006572334,NA,6.142857143,Hackney,2021-01-01E09000012,89,NA,NA
10142,22/10/2020,E09000012,-0.04742721,0.113395284,-0.160822494,NA,0.142857143,Hackney,2020-10-22E09000012,18,NA,NA
10143,13/10/2020,E09000012,-0.01762189,0.024665363,-0.042287253,NA,0,Hackney,2020-10-13E09000012,9,NA,NA
10144,21/10/2020,E09000012,0.012188462,0.120817548,-0.108629086,NA,0.142857143,Hackney,2020-10-21E09000012,17,NA,NA
10145,09/11/2020,E09000012,0.047919454,0.028758194,0.01916126,NA,4.285714286,Hackney,2020-11-09E09000012,36,NA,NA
10146,31/12/2020,E09000012,0.060735234,0.075952301,-0.015217068,NA,6.142857143,Hackney,2020-12-31E09000012,88,NA,NA
10147,12/01/2021,E09000012,-0.005622513,0.015262923,-0.020885436,NA,0.571428571,Hackney,2021-01-12E09000012,100,NA,NA
10148,10/11/2020,E09000012,0.044625216,0.054907781,-0.010282565,NA,4.285714286,Hackney,2020-11-10E09000012,37,NA,NA
10149,16/01/2021,E09000012,-0.111209467,-0.077246911,-0.033962556,NA,0.571428571,Hackney,2021-01-16E09000012,104,NA,NA
10150,05/11/2020,E09000012,0.045475337,0.086475266,-0.040999929,NA,1.285714286,Hackney,2020-11-05E09000012,32,NA,NA
10151,14/11/2020,E09000012,0.024236152,-0.094476495,0.118712648,NA,4.285714286,Hackney,2020-11-14E09000012,41,NA,NA
10152,02/12/2020,E09000012,0.143464587,0.040263185,0.103201402,NA,5.857142857,Hackney,2020-12-02E09000012,59,NA,NA
10153,30/11/2020,E09000012,0.039176187,-0.03701603,0.076192217,NA,5.857142857,Hackney,2020-11-30E09000012,57,NA,NA
10154,22/12/2020,E09000012,0.089826981,0.039913553,0.049913427,NA,5.857142857,Hackney,2020-12-22E09000012,79,NA,NA
10155,18/11/2020,E09000013,0.034902384,-0.004521034,0.039423418,NA,0,Hammersmith and Fulham,2020-11-18E09000013,45,NA,NA
10156,31/10/2020,E09000013,-0.023874526,-0.072193778,0.048319252,NA,0,Hammersmith and Fulham,2020-10-31E09000013,27,NA,NA
10157,08/12/2020,E09000013,0.118700439,0.037651365,0.081049075,NA,1.571428571,Hammersmith and Fulham,2020-12-08E09000013,65,NA,NA
10158,22/11/2020,E09000013,-0.052463807,-0.141741411,0.089277604,NA,0.428571429,Hammersmith and Fulham,2020-11-22E09000013,49,NA,NA
10159,05/01/2021,E09000013,0.118626389,0.057363571,0.061262819,NA,0.142857143,Hammersmith and Fulham,2021-01-05E09000013,93,NA,NA
10160,11/10/2020,E09000013,0.079899531,-0.074099242,0.153998773,NA,0,Hammersmith and Fulham,2020-10-11E09000013,7,NA,NA
10161,10/10/2020,E09000013,0.13121219,-0.024440934,0.155653124,NA,0,Hammersmith and Fulham,2020-10-10E09000013,6,NA,NA
10162,17/10/2020,E09000013,0.029439117,-0.032047292,0.061486409,NA,0,Hammersmith and Fulham,2020-10-17E09000013,13,NA,NA
10163,18/10/2020,E09000013,0.026436022,-0.049427211,0.075863232,NA,0,Hammersmith and Fulham,2020-10-18E09000013,14,NA,NA
10164,20/11/2020,E09000013,-0.005137955,-0.050395138,0.045257184,NA,0,Hammersmith and Fulham,2020-11-20E09000013,47,NA,NA
10165,13/01/2021,E09000013,0.01786891,0.055780928,-0.037912019,NA,0,Hammersmith and Fulham,2021-01-13E09000013,101,NA,NA
10166,14/12/2020,E09000013,0.117112365,0.029178315,0.08793405,NA,4.428571429,Hammersmith and Fulham,2020-12-14E09000013,71,NA,NA
10167,11/12/2020,E09000013,0.15142544,0.055294352,0.096131088,NA,1.571428571,Hammersmith and Fulham,2020-12-11E09000013,68,NA,NA
10168,23/10/2020,E09000013,-0.022659047,0.044536592,-0.067195638,NA,0,Hammersmith and Fulham,2020-10-23E09000013,19,NA,NA
10169,03/01/2021,E09000013,-0.070633299,-0.125273482,0.054640183,NA,0.142857143,Hammersmith and Fulham,2021-01-03E09000013,91,NA,NA
10170,14/10/2020,E09000013,-0.025024837,0.085075173,-0.110100009,NA,0,Hammersmith and Fulham,2020-10-14E09000013,10,NA,NA
10171,01/12/2020,E09000013,0.072502244,0.021519403,0.050982841,NA,1.285714286,Hammersmith and Fulham,2020-12-01E09000013,58,NA,NA
10172,13/11/2020,E09000013,0.105323589,0.004394941,0.100928648,NA,0.142857143,Hammersmith and Fulham,2020-11-13E09000013,40,NA,NA
10173,12/11/2020,E09000013,0.063811281,0.062123688,0.001687594,NA,0.142857143,Hammersmith and Fulham,2020-11-12E09000013,39,NA,NA
10174,28/12/2020,E09000013,0.084366978,0.036285786,0.048081192,NA,3.285714286,Hammersmith and Fulham,2020-12-28E09000013,85,NA,NA
10175,26/11/2020,E09000013,0.090267678,0.021717806,0.068549871,NA,0.428571429,Hammersmith and Fulham,2020-11-26E09000013,53,NA,NA
10176,25/10/2020,E09000013,0.058735151,-0.110316603,0.169051754,NA,0,Hammersmith and Fulham,2020-10-25E09000013,21,NA,NA
10177,07/01/2021,E09000013,-0.018133336,-0.052930641,0.034797305,NA,0.142857143,Hammersmith and Fulham,2021-01-07E09000013,95,NA,NA
10178,25/12/2020,E09000013,-0.138536485,-0.182143291,0.043606806,NA,1.571428571,Hammersmith and Fulham,2020-12-25E09000013,82,NA,NA
10179,08/01/2021,E09000013,-0.054078253,-0.08491262,0.030834367,NA,0.142857143,Hammersmith and Fulham,2021-01-08E09000013,96,NA,NA
10180,21/10/2020,E09000013,-0.010757404,0.121234076,-0.13199148,NA,0,Hammersmith and Fulham,2020-10-21E09000013,17,NA,NA
10181,04/11/2020,E09000013,0.056307399,0.071305337,-0.014997938,NA,0.428571429,Hammersmith and Fulham,2020-11-04E09000013,31,NA,NA
10182,25/11/2020,E09000013,0.071510641,0.014656819,0.056853822,NA,0.428571429,Hammersmith and Fulham,2020-11-25E09000013,52,NA,NA
10183,09/01/2021,E09000013,-0.10832111,-0.194105583,0.085784473,NA,0.142857143,Hammersmith and Fulham,2021-01-09E09000013,97,NA,NA
10184,19/10/2020,E09000013,0.019071762,0.032019303,-0.012947541,NA,0,Hammersmith and Fulham,2020-10-19E09000013,15,NA,NA
10185,27/10/2020,E09000013,0.022136142,0.02469224,-0.002556097,NA,0,Hammersmith and Fulham,2020-10-27E09000013,23,NA,NA
10186,08/11/2020,E09000013,-0.01787824,-0.048397634,0.030519394,NA,0.142857143,Hammersmith and Fulham,2020-11-08E09000013,35,NA,NA
10187,06/12/2020,E09000013,0.010979248,-0.057465725,0.068444973,NA,1.571428571,Hammersmith and Fulham,2020-12-06E09000013,63,NA,NA
10188,02/01/2021,E09000013,-0.038237076,-0.093429766,0.05519269,NA,3.285714286,Hammersmith and Fulham,2021-01-02E09000013,90,NA,NA
10189,26/12/2020,E09000013,-0.111153805,-0.166484371,0.055330567,NA,1.571428571,Hammersmith and Fulham,2020-12-26E09000013,83,NA,NA
10190,30/12/2020,E09000013,0.291136994,0.255510288,0.035626706,NA,3.285714286,Hammersmith and Fulham,2020-12-30E09000013,87,NA,NA
10191,12/10/2020,E09000013,0.005744919,-0.017277368,0.023022286,NA,0,Hammersmith and Fulham,2020-10-12E09000013,8,NA,NA
10192,27/11/2020,E09000013,0.081542424,-0.032066725,0.113609149,NA,0.428571429,Hammersmith and Fulham,2020-11-27E09000013,54,NA,NA
10193,21/11/2020,E09000013,-0.051797487,-0.139374568,0.087577081,NA,0,Hammersmith and Fulham,2020-11-21E09000013,48,NA,NA
10194,03/12/2020,E09000013,0.136785715,0.053435727,0.083349988,NA,1.285714286,Hammersmith and Fulham,2020-12-03E09000013,60,NA,NA
10195,12/01/2021,E09000013,0.007182936,0.021407741,-0.014224804,NA,0,Hammersmith and Fulham,2021-01-12E09000013,100,NA,NA
10196,14/11/2020,E09000013,0.018793181,-0.098920914,0.117714095,NA,0.142857143,Hammersmith and Fulham,2020-11-14E09000013,41,NA,NA
10197,29/11/2020,E09000013,-0.01100402,-0.115507866,0.104503846,NA,1.285714286,Hammersmith and Fulham,2020-11-29E09000013,56,NA,NA
10198,06/10/2020,E09000013,-0.030833537,0.063339556,-0.094173092,NA,0,Hammersmith and Fulham,2020-10-06E09000013,2,NA,NA
10199,02/11/2020,E09000013,0.008986725,0.005308523,0.003678202,NA,0.428571429,Hammersmith and Fulham,2020-11-02E09000013,29,NA,NA
10200,09/10/2020,E09000013,0.062596568,0.066590099,-0.003993532,NA,0,Hammersmith and Fulham,2020-10-09E09000013,5,NA,NA
10201,28/10/2020,E09000013,0.018257456,0.064412878,-0.046155422,NA,0,Hammersmith and Fulham,2020-10-28E09000013,24,NA,NA
10202,07/11/2020,E09000013,-0.013208163,-0.076270174,0.06306201,NA,0.428571429,Hammersmith and Fulham,2020-11-07E09000013,34,NA,NA
10203,30/10/2020,E09000013,-0.000155033,0.041074305,-0.041229339,NA,0,Hammersmith and Fulham,2020-10-30E09000013,26,NA,NA
10204,19/11/2020,E09000013,0.039527332,-0.004792067,0.044319398,NA,0,Hammersmith and Fulham,2020-11-19E09000013,46,NA,NA
10205,21/12/2020,E09000013,0.058107939,0.004995122,0.053112817,NA,1.571428571,Hammersmith and Fulham,2020-12-21E09000013,78,NA,NA
10206,15/10/2020,E09000013,-0.008387214,0.110683754,-0.119070968,NA,0,Hammersmith and Fulham,2020-10-15E09000013,11,NA,NA
10207,16/11/2020,E09000013,-0.010595763,-0.04751045,0.036914688,NA,0,Hammersmith and Fulham,2020-11-16E09000013,43,NA,NA
10208,11/01/2021,E09000013,-0.02658152,-0.037349647,0.010768127,NA,0,Hammersmith and Fulham,2021-01-11E09000013,99,NA,NA
10209,17/11/2020,E09000013,0.02722022,-0.013894764,0.041114983,NA,0,Hammersmith and Fulham,2020-11-17E09000013,44,NA,NA
10210,05/11/2020,E09000013,0.056693756,0.089058276,-0.03236452,NA,0.428571429,Hammersmith and Fulham,2020-11-05E09000013,32,NA,NA
10211,01/11/2020,E09000013,-0.011529105,-0.099408335,0.087879229,NA,0.428571429,Hammersmith and Fulham,2020-11-01E09000013,28,NA,NA
10212,11/11/2020,E09000013,0.065871275,0.073421873,-0.007550598,NA,0.142857143,Hammersmith and Fulham,2020-11-11E09000013,38,NA,NA
10213,17/12/2020,E09000013,0.180793333,0.083665618,0.097127715,NA,4.428571429,Hammersmith and Fulham,2020-12-17E09000013,74,NA,NA
10214,18/12/2020,E09000013,0.126830686,0.030718629,0.096112057,NA,4.428571429,Hammersmith and Fulham,2020-12-18E09000013,75,NA,NA
10215,10/01/2021,E09000013,-0.118370086,-0.108577213,-0.009792873,NA,0,Hammersmith and Fulham,2021-01-10E09000013,98,NA,NA
10216,28/11/2020,E09000013,0.023059008,-0.118337181,0.141396188,NA,0.428571429,Hammersmith and Fulham,2020-11-28E09000013,55,NA,NA
10217,03/11/2020,E09000013,0.019998942,0.044418493,-0.024419552,NA,0.428571429,Hammersmith and Fulham,2020-11-03E09000013,30,NA,NA
10218,23/12/2020,E09000013,0.108782458,0.063254344,0.045528114,NA,1.571428571,Hammersmith and Fulham,2020-12-23E09000013,80,NA,NA
10219,08/10/2020,E09000013,0.027179047,0.111471504,-0.084292458,NA,0,Hammersmith and Fulham,2020-10-08E09000013,4,NA,NA
10220,14/01/2021,E09000013,0.011069202,0.05695595,-0.045886747,NA,0,Hammersmith and Fulham,2021-01-14E09000013,102,NA,NA
10221,15/12/2020,E09000013,0.146255659,0.061194408,0.085061251,NA,4.428571429,Hammersmith and Fulham,2020-12-15E09000013,72,NA,NA
10222,10/12/2020,E09000013,0.170756056,0.088062948,0.082693108,NA,1.571428571,Hammersmith and Fulham,2020-12-10E09000013,67,NA,NA
10223,09/12/2020,E09000013,0.15371923,0.064456475,0.089262755,NA,1.571428571,Hammersmith and Fulham,2020-12-09E09000013,66,NA,NA
10224,10/11/2020,E09000013,0.057517245,0.057285452,0.000231793,NA,0.142857143,Hammersmith and Fulham,2020-11-10E09000013,37,NA,NA
10225,07/12/2020,E09000013,0.073419159,-0.003414884,0.076834043,NA,1.571428571,Hammersmith and Fulham,2020-12-07E09000013,64,NA,NA
10226,26/10/2020,E09000013,0.014983869,-0.029623801,0.04460767,NA,0,Hammersmith and Fulham,2020-10-26E09000013,22,NA,NA
10227,20/12/2020,E09000013,-0.005522822,-0.061398968,0.055876146,NA,1.571428571,Hammersmith and Fulham,2020-12-20E09000013,77,NA,NA
10228,29/12/2020,E09000013,0.24305189,0.196121281,0.046930609,NA,3.285714286,Hammersmith and Fulham,2020-12-29E09000013,86,NA,NA
10229,29/10/2020,E09000013,0.025057426,0.087258416,-0.062200991,NA,0,Hammersmith and Fulham,2020-10-29E09000013,25,NA,NA
10230,12/12/2020,E09000013,0.075506646,-0.042093494,0.11760014,NA,1.571428571,Hammersmith and Fulham,2020-12-12E09000013,69,NA,NA
10231,23/11/2020,E09000013,0.016438098,-0.068563584,0.085001682,NA,0.428571429,Hammersmith and Fulham,2020-11-23E09000013,50,NA,NA
10232,06/01/2021,E09000013,0.105489765,0.080084284,0.025405481,NA,0.142857143,Hammersmith and Fulham,2021-01-06E09000013,94,NA,NA
10233,06/11/2020,E09000013,0.022618232,0.043639405,-0.021021173,NA,0.428571429,Hammersmith and Fulham,2020-11-06E09000013,33,NA,NA
10234,15/11/2020,E09000013,-0.054808179,-0.115551421,0.060743241,NA,0,Hammersmith and Fulham,2020-11-15E09000013,42,NA,NA
10235,22/12/2020,E09000013,0.099813504,0.053462677,0.046350828,NA,1.571428571,Hammersmith and Fulham,2020-12-22E09000013,79,NA,NA
10236,13/12/2020,E09000013,0.091252385,-0.050049726,0.141302112,NA,4.428571429,Hammersmith and Fulham,2020-12-13E09000013,70,NA,NA
10237,16/01/2021,E09000013,-0.111776113,-0.003847801,-0.107928312,NA,0,Hammersmith and Fulham,2021-01-16E09000013,104,NA,NA
10238,05/12/2020,E09000013,0.009424604,-0.070353741,0.079778346,NA,1.285714286,Hammersmith and Fulham,2020-12-05E09000013,62,NA,NA
10239,04/12/2020,E09000013,0.103325375,0.018158263,0.085167111,NA,1.285714286,Hammersmith and Fulham,2020-12-04E09000013,61,NA,NA
10240,16/10/2020,E09000013,0.036709619,0.079748609,-0.04303899,NA,0,Hammersmith and Fulham,2020-10-16E09000013,12,NA,NA
10241,15/01/2021,E09000013,-0.023600293,0.010310184,-0.033910477,NA,0,Hammersmith and Fulham,2021-01-15E09000013,103,NA,NA
10242,05/10/2020,E09000013,0.049036507,0.041776786,0.00725972,NA,0,Hammersmith and Fulham,2020-10-05E09000013,1,NA,NA
10243,13/10/2020,E09000013,-0.018712551,0.027282443,-0.045994993,NA,0,Hammersmith and Fulham,2020-10-13E09000013,9,NA,NA
10244,19/12/2020,E09000013,0.00817386,-0.080165334,0.088339194,NA,4.428571429,Hammersmith and Fulham,2020-12-19E09000013,76,NA,NA
10245,02/12/2020,E09000013,0.085522073,0.038786421,0.046735652,NA,1.285714286,Hammersmith and Fulham,2020-12-02E09000013,59,NA,NA
10246,24/11/2020,E09000013,0.026853833,-0.017388917,0.044242751,NA,0.428571429,Hammersmith and Fulham,2020-11-24E09000013,51,NA,NA
10247,22/10/2020,E09000013,-0.039965694,0.112317906,-0.1522836,NA,0,Hammersmith and Fulham,2020-10-22E09000013,18,NA,NA
10248,09/11/2020,E09000013,0.034992015,0.030867658,0.004124357,NA,0.142857143,Hammersmith and Fulham,2020-11-09E09000013,36,NA,NA
10249,27/12/2020,E09000013,0.00011856,-0.063185818,0.063304379,NA,3.285714286,Hammersmith and Fulham,2020-12-27E09000013,84,NA,NA
10250,07/10/2020,E09000013,-0.002971638,0.08248238,-0.085454018,NA,0,Hammersmith and Fulham,2020-10-07E09000013,3,NA,NA
10251,16/12/2020,E09000013,0.186573235,0.079972011,0.106601224,NA,4.428571429,Hammersmith and Fulham,2020-12-16E09000013,73,NA,NA
10252,24/10/2020,E09000013,-0.003235493,-0.07841247,0.075176977,NA,0,Hammersmith and Fulham,2020-10-24E09000013,20,NA,NA
10253,30/11/2020,E09000013,0.029875226,-0.034115188,0.063990414,NA,1.285714286,Hammersmith and Fulham,2020-11-30E09000013,57,NA,NA
10254,04/01/2021,E09000013,0.051265829,-0.003743779,0.055009608,NA,0.142857143,Hammersmith and Fulham,2021-01-04E09000013,92,NA,NA
10255,24/12/2020,E09000013,0.08035256,0.022683601,0.057668959,NA,1.571428571,Hammersmith and Fulham,2020-12-24E09000013,81,NA,NA
10256,20/10/2020,E09000013,0.038307515,0.087626463,-0.049318948,NA,0,Hammersmith and Fulham,2020-10-20E09000013,16,NA,NA
10257,01/01/2021,E09000013,-0.040964113,-0.083599781,0.042635668,NA,3.285714286,Hammersmith and Fulham,2021-01-01E09000013,89,NA,NA
10258,31/12/2020,E09000013,0.08575785,0.065394103,0.020363747,NA,3.285714286,Hammersmith and Fulham,2020-12-31E09000013,88,NA,NA
10259,10/10/2020,E09000014,0.061993259,-0.029469576,0.091462835,NA,0,Haringey,2020-10-10E09000014,6,NA,NA
10260,18/11/2020,E09000014,0.034479952,-0.001891263,0.036371215,NA,1.142857143,Haringey,2020-11-18E09000014,45,NA,NA
10261,31/10/2020,E09000014,-0.005047367,-0.062942595,0.057895228,NA,0,Haringey,2020-10-31E09000014,27,NA,NA
10262,18/10/2020,E09000014,0.065538484,-0.048496205,0.114034689,NA,0.142857143,Haringey,2020-10-18E09000014,14,NA,NA
10263,28/11/2020,E09000014,0.00791816,-0.072420342,0.080338502,NA,3.142857143,Haringey,2020-11-28E09000014,55,NA,NA
10264,27/11/2020,E09000014,0.109377639,-0.002810527,0.112188166,NA,3.142857143,Haringey,2020-11-27E09000014,54,NA,NA
10265,23/10/2020,E09000014,-0.019514794,0.044516472,-0.064031267,NA,0.142857143,Haringey,2020-10-23E09000014,19,NA,NA
10266,06/12/2020,E09000014,0.024080778,-0.067097074,0.091177853,NA,8.714285714,Haringey,2020-12-06E09000014,63,NA,NA
10267,20/11/2020,E09000014,0.01013879,-0.049402795,0.059541585,NA,1.142857143,Haringey,2020-11-20E09000014,47,NA,NA
10268,13/11/2020,E09000014,0.036334222,0.004014651,0.032319571,NA,1.428571429,Haringey,2020-11-13E09000014,40,NA,NA
10269,30/10/2020,E09000014,0.024825051,0.043011646,-0.018186596,NA,0,Haringey,2020-10-30E09000014,26,NA,NA
10270,26/12/2020,E09000014,-0.131567505,-0.157779099,0.026211593,NA,4.571428571,Haringey,2020-12-26E09000014,83,NA,NA
10271,01/12/2020,E09000014,0.086318258,0.012205756,0.074112503,NA,7.857142857,Haringey,2020-12-01E09000014,58,NA,NA
10272,08/12/2020,E09000014,0.139596334,0.039432066,0.100164268,NA,8.714285714,Haringey,2020-12-08E09000014,65,NA,NA
10273,22/11/2020,E09000014,-0.053090834,-0.147874082,0.094783248,NA,3.142857143,Haringey,2020-11-22E09000014,49,NA,NA
10274,29/10/2020,E09000014,0.01081672,0.087331959,-0.076515239,NA,0,Haringey,2020-10-29E09000014,25,NA,NA
10275,14/10/2020,E09000014,-0.02945315,0.08515784,-0.11461099,NA,0,Haringey,2020-10-14E09000014,10,NA,NA
10276,13/01/2021,E09000014,0.004753433,0.061439009,-0.056685576,NA,0.857142857,Haringey,2021-01-13E09000014,101,NA,NA
10277,20/12/2020,E09000014,-0.02644043,-0.068803858,0.042363428,NA,4.571428571,Haringey,2020-12-20E09000014,77,NA,NA
10278,09/01/2021,E09000014,-0.128622453,-0.128680359,5.79E-05,NA,4.285714286,Haringey,2021-01-09E09000014,97,NA,NA
10279,08/01/2021,E09000014,-0.063189677,-0.112710287,0.04952061,NA,4.285714286,Haringey,2021-01-08E09000014,96,NA,NA
10280,30/11/2020,E09000014,0.039376256,-0.03741242,0.076788676,NA,7.857142857,Haringey,2020-11-30E09000014,57,NA,NA
10281,25/10/2020,E09000014,-0.080841902,-0.105329738,0.024487835,NA,0,Haringey,2020-10-25E09000014,21,NA,NA
10282,15/10/2020,E09000014,-0.027283303,0.109933872,-0.137217175,NA,0,Haringey,2020-10-15E09000014,11,NA,NA
10283,05/01/2021,E09000014,0.117432749,0.064633578,0.052799171,NA,4.285714286,Haringey,2021-01-05E09000014,93,NA,NA
10284,12/11/2020,E09000014,0.05536816,0.061859094,-0.006490935,NA,1.428571429,Haringey,2020-11-12E09000014,39,NA,NA
10285,28/12/2020,E09000014,0.056985364,0.035078594,0.02190677,NA,6.142857143,Haringey,2020-12-28E09000014,85,NA,NA
10286,25/12/2020,E09000014,-0.151436934,-0.182508253,0.031071318,NA,4.571428571,Haringey,2020-12-25E09000014,82,NA,NA
10287,11/10/2020,E09000014,0.028917336,-0.076486615,0.105403951,NA,0,Haringey,2020-10-11E09000014,7,NA,NA
10288,19/11/2020,E09000014,0.043783944,-0.002080978,0.045864922,NA,1.142857143,Haringey,2020-11-19E09000014,46,NA,NA
10289,14/12/2020,E09000014,0.123416945,0.024884072,0.098532873,NA,10.42857143,Haringey,2020-12-14E09000014,71,NA,NA
10290,11/12/2020,E09000014,0.168636116,0.051393757,0.117242359,NA,8.714285714,Haringey,2020-12-11E09000014,68,NA,NA
10291,03/11/2020,E09000014,0.010465563,0.043857746,-0.033392182,NA,1.857142857,Haringey,2020-11-03E09000014,30,NA,NA
10292,14/11/2020,E09000014,-0.024013976,-0.0896078,0.065593823,NA,1.428571429,Haringey,2020-11-14E09000014,41,NA,NA
10293,25/11/2020,E09000014,0.075320796,0.015726515,0.059594282,NA,3.142857143,Haringey,2020-11-25E09000014,52,NA,NA
10294,06/10/2020,E09000014,0.036231013,0.061327653,-0.02509664,NA,0,Haringey,2020-10-06E09000014,2,NA,NA
10295,19/10/2020,E09000014,0.019196175,0.03253803,-0.013341855,NA,0.142857143,Haringey,2020-10-19E09000014,15,NA,NA
10296,21/12/2020,E09000014,0.044025832,-0.001079283,0.045105115,NA,4.571428571,Haringey,2020-12-21E09000014,78,NA,NA
10297,27/12/2020,E09000014,-0.023995834,-0.057903007,0.033907173,NA,6.142857143,Haringey,2020-12-27E09000014,84,NA,NA
10298,21/10/2020,E09000014,0.011418283,0.121278222,-0.109859939,NA,0.142857143,Haringey,2020-10-21E09000014,17,NA,NA
10299,12/10/2020,E09000014,0.006698742,-0.022004691,0.028703434,NA,0,Haringey,2020-10-12E09000014,8,NA,NA
